ancient,old,new,PSA 0.1ug/ml Slide#14031 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 1ug/ml Slide#14039 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 10ug/ml Slide#14040 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 100ug/ml Slide#14031 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 10ug/ml Slide#14172 CFG#2342 v5.0 Alexa488 7/6/11 HJ
Galβ1-4GlcNΑcβ1-2(Galβ1-4GlcNΑcβ1-4)Manα1-3(Galβ1-4GlcNΑcβ1-2(Galβ1-4GlcNΑcβ1-6)Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑcβ-Sp21,Galb1-4GlcNacb1-2(Galb1-4GlcNacb1-4)Mana1-3(Galb1-4GlcNacb1-2(Galb1-4GlcNacb1-6)Mana1-6)Manb1-4GlcNacb1-4GlcNacb-Sp21,Galb1-4GlcNacb1-6(Galb1-4GlcNacb1-2)Mana1-6(Galb1-4GlcNacb1-4(Galb1-4GlcNacb1-2)Mana1-3)Manb1-4GlcNacb1-4GlcNacb-Sp21,6.858400000000001,2.902474999999999,11.022324999999995,14.715950000000007,10.929475
GlcNΑcβ1-2(GlcNΑcβ1-4)Manα1-3(GlcNΑcβ1-2Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑc-Sp21,GlcNacb1-2(GlcNacb1-4)Mana1-3(GlcNacb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNac-Sp21,GlcNacb1-2Mana1-6(GlcNacb1-4(GlcNacb1-2)Mana1-3)Manb1-4GlcNacb1-4GlcNac-Sp21,3.0269000000000013,6.576774999999998,11.762599999999996,12.571350000000002,8.466099999999997
Fucα1-2Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4Glcβ-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,14.598150000000002,1.319375,4.142800000000001,18.759525,13.2027
Fucα1-2Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,6.601775000000003,2.8245249999999977,12.476549999999996,1.6452500000000023,18.083425
Galβ1-3GlcNAcβ1-3GalNAcα-Sp14,Galb1-3GlcNAcb1-3GalNAca-Sp14,Galb1-3GlcNAcb1-3GalNAca-Sp14,6.776899999999998,7.090799999999994,4.857525000000001,37.785675,3.611075000000002
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb1-3GalNAca-Sp14,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb1-3GalNAca-Sp14,55.667375,60.98350000000002,44.39045,125.64945,0.8546499999999995
GalNAcα1-3(Fucα1-2)Galβ1-3GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,2.1697999999999986,0.4415250000000004,-1.9561499999999992,10.5758,15.7132
Galα1-3Galβ1-3GlcNAcβ1-2Manα1-3(Galα1-3Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp19,Gala1-3Galb1-3GlcNAcb1-2Mana1-3(Gala1-3Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp19,Gala1-3Galb1-3GlcNAcb1-2Mana1-6(Gala1-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,27.84825,26.180825,19.443925000000004,45.8946,85.59774999999995
Galα1-3Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-3(Galα1-3Galβ1-3(Fucα1-4)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp19,Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3(Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp19,Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6(Gala1-3Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,11.789000000000005,15.062900000000004,17.109024999999992,104.492675,33.7833
Galβ1-4GlcNAcβ1-2Manα1-3(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp19,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,13.183925,19.516575000000003,18.733775,101.46349999999997,-96.643275
GlcNAcβ1-2Manα1-3(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,5.511424999999997,6.916949999999997,12.773425,71.084675,7.69515
,GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp12,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,7.073774999999998,0.7115999999999989,8.18875,64.79679999999999,10.059225
Neu5Acα2-3Galβ1-3GlcNAcβ1-3GalNAcα-Sp14,Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,7.004899999999999,5.892075,4.3126000000000015,28.2525,14.80525
Fucα1-2Galβ1-4GlcNΑcβ1-3GalNΑcα-Sp14,Fuca1-2Galb1-4GlcNacb1-3GalNaca-Sp14,Fuca1-2Galb1-4GlcNacb1-3GalNaca-Sp14,5.879350000000002,6.744550000000002,3.930425,27.62625,20.007424999999994
Galβ1-4(Fucα1-3)GlcNΑcβ1-3GalNΑcα-Sp14,Galb1-4(Fuca1-3)GlcNacb1-3GalNaca-Sp14,Galb1-4(Fuca1-3)GlcNacb1-3GalNaca-Sp14,7.364925000000001,18.791075000000006,7.4604,60.84645,14.848775000000005
GalNΑcα1-3GalNΑcβ1-3Galα1-4Galβ1-4GlcNΑcβ-Sp0,GalNaca1-3GalNacb1-3Gala1-4Galb1-4GlcNacb-Sp0,GalNaca1-3GalNacb1-3Gala1-4Galb1-4GlcNacb-Sp0,3.3401999999999994,12.148974999999998,7.402900000000002,11.365825000000005,17.011425
Galα1-4Galβ1-3GlcNΑcβ1-2Manα1-3(Galα1-4Galβ1-3GlcNΑcβ1-2Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑcβ-Sp19,Gala1-4Galb1-3GlcNacb1-2Mana1-3(Gala1-4Galb1-3GlcNacb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNacb-Sp19,Gala1-4Galb1-3GlcNacb1-2Mana1-6(Gala1-4Galb1-3GlcNacb1-2Mana1-3)Manb1-4GlcNacb1-4GlcNacb-Sp19,4.6585,25.925875000000005,47.71735000000002,73.171175,19.011325
Galα1-4Galβ1-4GlcNΑcβ1-2Manα1-3(Galα1-4Galβ1-4GlcNΑcβ1-2Manα1-6)Manβ1-4GlcNΑcβ1-4GlcNΑcβ-LVΑNKT,Gala1-4Galb1-4GlcNacb1-2Mana1-3(Gala1-4Galb1-4GlcNacb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNacb-LVaNKT,Gala1-4Galb1-4GlcNacb1-2Mana1-6(Gala1-4Galb1-4GlcNacb1-2Mana1-3)Manb1-4GlcNacb1-4GlcNacb-Sp24,20.385825,27.75925,16.75,83.409075,3.18235
Galα1-3Galβ1-4GlcNΑcβ1-3GalNΑcα-Sp14,Gala1-3Galb1-4GlcNacb1-3GalNaca-Sp14,Gala1-3Galb1-4GlcNacb1-3GalNaca-Sp14,3.540399999999998,2.280949999999999,8.920249999999996,9.272975,8.790375000000001
Galβ1-3GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp0,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,5.411024999999999,7.652675000000004,1.5292000000000012,23.639725,17.112675000000007
Galβ1-3GlcNAcα1-6Galβ1-4GlcNAcβ-Sp0,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,3.77745,1.043775,10.469724999999997,31.38567500000001,35.49022500000001
GalNAcβ1-3Galα1-6Galβ1-4Glcβ-Sp8,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,18.598924999999994,10.567625000000008,5.669975000000001,32.8875,6.2325750000000015
GlcNAcβ1-6(GlcNAcβ1-3)GalNAcα-Sp14,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,,,,,,
Galα1-3(Fucα1-2)Galβ1-4(Fucα1-3)Glcβ-Sp21,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,6.848100000000002,17.595775000000003,9.116349999999997,17.052775000000004,4.9597250000000015
Neu5Acα2-6Galβ1-3GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)Galβ1-4Glc-Sp21,Neu5Aca2-6Galb1-3GlcNAcb1-3(Galb1-4GlcNAcb1-6)Galb1-4Glc-Sp21,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,1.496974999999999,4.060775,12.526075000000004,9.620849999999997,13.944525000000004
Galβ1-3GalNAcβ1-4(Neu5Acα2-8Neu5Acα2-3)Galβ1-4Glcβ-Sp0,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,-1.2723750000000005,5.517475000000001,12.025049999999965,9.116075,3.782350000000001
Neu5Acα2-3Galβ1-3GalNAcβ1-4(Neu5Acα2-8Neu5Acα2-3)Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,3.3789999999999982,17.873175000000003,19.88615,12.297899999999995,6.14325
Galα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,6.421025,3.072474999999997,14.125775,33.118599999999994,6.206825
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,19.26455,13.568825000000002,16.298925,35.94780000000001,3.851900000000001
GalNAcα1-3GalNAcβ1-3Galα1-4Galβ1-4Glcβ-Sp0,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,1.0833999999999977,5.334649999999988,12.236125,30.363024999999997,2.0752749999999995
Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAcα-Sp14,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,38.35,43.15165,53.2999,19.9592,36.021925
Galα1-3(Fucα1-2)Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,7.316475000000002,6.321625000000001,3.0145750000000007,17.225,7.65175
GalNAcα1-3(Fucα1-2)Galβ1-4(Fucα1-3)GlcNAcβ1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,34.73145,33.419775,20.507450000000006,99.485725,40.14612500000001
Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-3(Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,5.684624999999999,13.026050000000005,38.39507499999999,138.686425,48.05765
Fucα1-2Galβ1-4GlcNAcβ1-2Manα1-3(Fucα1-2Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Fuca1-2Galb1-4GlcNAcb1-2Mana1-3(Fuca1-2Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Fuca1-2Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,35.05615,2236.223975,11187.5474,20234.773375,1801.9704500000007
GlcNAcβ1-2Manα1-3(GlcNAcβ1-2(GlcNAcβ1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,GlcNAcb1-2Mana1-3(GlcNAcb1-2(GlcNAcb1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,GlcNAcb1-2(GlcNAcb1-6)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,-1.9897249999999984,11.858674999999995,25.497775000000004,13.278675,5.428200000000002
Fucα1-2Galβ1-3GlcNAcβ1-3GalNAc-Sp14,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,1.9877,-3.1592749999999987,23.041650000000004,5.5009,3.2275
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,7.1629749999999985,26.212875000000004,1.7304250000000003,30.39145000000001,4.098949999999999
GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,10.847600000000002,15.4295,10.521375000000004,27.12194999999999,19.90885
Galα1-3Galβ1-3GlcNAcβ1-3GalNAc-Sp14,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,4.407525,19.94975,-3.9296250000000006,20.765525000000004,7.666100000000003
Fucα1-2Galβ1-3GlcNAcβ1-2Manα1-3(Fucα1-2Galβ1-3GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Fuca1-2Galb1-3GlcNAcb1-2Mana1-3(Fuca1-2Galb1-3GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Fuca1-2Galb1-3GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,15.363775,203.187325,2504.5020749999994,8572.7336,289.87827499999986
Galα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-3(Galα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,5.791025000000001,305.25299999999993,4708.785125,19363.850625,617.2097000000001
Galβ1-3GlcNAcβ1-2Manα1-3(Galβ1-3GlcNAcβ1-2(Galβ1-3GlcNAcβ1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,Galb1-3GlcNAcb1-2Mana1-3(Galb1-3GlcNAcb1-2(Galb1-3GlcNAcb1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Galb1-3GlcNAcb1-6(Galb1-3GlcNAcb1-2)Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,2.9589500000000037,4.256675000000001,29.16965,39.33217500000001,6.0093
Fucα1-2Galβ1-3GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)Galβ1-4Glc-Sp21,Fuca1-2Galb1-3GlcNAcb1-3(Galb1-4GlcNAcb1-6)Galb1-4Glc-Sp21,Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,16.009700000000002,6.649099999999999,3.607524999999997,7.252150000000002,20.162600000000005
Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3GlcNAcβ1-6)Galβ1-4Glc-Sp21,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3GlcNAcb1-6)Galb1-4Glc-Sp21,Fuca1-3GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,9.075675,27.18545,38.69335,12.482175000000005,22.41615000000001
GlcNAcβ1-2Manα1-3(GlcNAcβ1-4)(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNacβ1-4GlcNAc-Sp21,GlcNAcb1-2Mana1-3(GlcNAcb1-4)(GlcNAcb1-2Mana1-6)Manb1-4GlcNacb1-4GlcNAc-Sp21,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNacb1-4GlcNAc-Sp21,1.5956000000000008,-3.4663000000000004,-4.265575,-3.6856000000000013,-5.8480250000000025
GlcNAcβ1-4(GlcNAcβ1-2)Manα1-3(GlcNAcβ1-4)(GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,GlcNAcb1-4(GlcNAcb1-2)Mana1-3(GlcNAcb1-4)(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp21,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,9.180799999999998,2.2989,2.454275000000002,12.584575000000005,7.816650000000001
GlcNAcβ1-2Manα1-3(GlcNAcβ1-4)(GlcNAcβ1-6(GlcNAcβ1-2)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,GlcNAcb1-2Mana1-3(GlcNAcb1-4)(GlcNAcb1-6(GlcNAcb1-2)Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp21,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,6.326275,1.243050000000002,-7.567900000000002,19.687450000000005,-2.658450000000003
GlcNAcβ1-4(GlcNAcβ1-2)Manα1-3(GlcNAcβ1-4)(GlcNAcβ1-6(GlcNAcβ1-2)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,GlcNAcb1-4(GlcNAcb1-2)Mana1-3(GlcNAcb1-4)(GlcNAcb1-6(GlcNAcb1-2)Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp21,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2.8388500000000025,3.0338749999999983,0.8157999999999994,14.71785,-2.504575
Galβ1-4GlcNAcβ1-2Manα1-3(GlcNAcβ1-4)(Galβ1-4GlcNAcβ1-2)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-2Mana1-3(GlcNAcb1-4)(Galb1-4GlcNAcb1-2)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,4.931824999999998,4.8000500000000015,18.468950000000007,33.406375000000004,4.1411750000000005
Galβ1-4GlcNAcβ1-4(Galβ1-4GlcNAcβ1-2)Manα1-3(GlcNAcβ1-4)(Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,4.436525,1.4307249999999991,10.790349999999995,-1.0458500000000015,10.802074999999995
Galβ1-4GlcNAcβ1-2Manα1-3(GlcNAcβ1-4)(Galβ1-4GlcNAcβ1-6(Galβ1-4GlcNAcβ1-2)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-2Mana1-3(GlcNAcb1-4)(Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2.5981749999999995,5.639575000000002,5.009699999999999,2.9026750000000003,-2.888774999999998
Galβ1-4GlcNAcβ1-4(Galβ1-4GlcNAcβ1-2)Manα1-3(GlcNAcβ1-4)(Galβ1-4GlcNAcβ1-6(Galβ1-4-GlcNAcβ1-2)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAc-Sp21,Galb1-4Galb-Sp10,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,0.8947250000000011,5.1181,22.0726,74.91150000000002,27.47810000000001
Galα1-3Galβ1-4Glc-Sp10,Galb1-6Galb-Sp10,Galb1-4Galb-Sp10,9.40425,10.328975000000003,-0.13567500000000265,12.129600000000009,4.6781000000000015
Galβ1-4Galβ-Sp10,,Galb1-6Galb-Sp10,0.14332499999999904,5.669974999999981,-0.8845000000000018,9.628725,16.009099999999997
Galβ1-6Galβ-Sp10,,,,,,,
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ-Sp8,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,-3.1431750000000003,-6.04875,-2.8784500000000013,-4.5018,-2.944725
GalNAcβ1-6GalNAcβ-Sp8,GalNAcb1-6GalNAcb-Sp8,GalNAcb1-6GalNAcb-Sp8,4.30115,-4.882875000000002,-3.01,-3.1090750000000007,7.327000000000003
[6OSO3]Galβ1-3GlcNAcβ-Sp0,[6OSO3]Galb1-3GlcNAcb-Sp0,(6S)Galb1-3GlcNAcb-Sp0,-3.438299999999998,4.657050000000002,-7.4983499999999985,116.822975,4.9495000000000005
[6OSO3]Galβ1-3[6OSO3]GlcNAc-Sp0,[6OSO3]Galb1-3[6OSO3]GlcNAc-Sp0,(6S)Galb1-3(6S)GlcNAc-Sp0,1.9640249999999997,1.202025000000006,-9.82945,-4.5131999999999985,-4.88415
Fucα1-2Galβ1-4GlcNAcβ1-2(Fucα1-2Galβ1-4GlcNAcβ1-4)Manα1-3(Fucα1-2Galβ1-4 GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Fuca1-2Galb1-4GlcNAcb1-2(Fuca1-2Galb1-4GlcNAcb1-4)Mana1-3(Fuca1-2Galb1-4 GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-N,Fuca1-2Galb1-4 GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2(Fuca1-2Galb1-4GlcNAcb1-4)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-N,8.466000000000001,38.80915,33.491075,54.622975,38.67427500000001
Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-2(Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-4)Manα1-3(Fucα1-2Galβ1-4(Fucα1-3)GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-4)Mana1-3(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-N,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-4(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-N,21.082825,40.153975,15.5323,72.00119999999997,66.645675
Galβ1-4GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,5.3597,28.147,30.0878,48.908275,24.703525
Galβ1-4GlcNAcβ1-6GalNAc-Sp14,,,,,,,
